법원명,사건번호,매각기일,주소,감정가,최저가,태그,주거형태,건물평수,조회수,경매/공매,임대여부
통영지원,2023타경23656[2],D-5,경상남도 거제시 옥포로6길 10-1,21억6636만2310원,21억6636만2310원,#신건,상가,485평,view 3,경매,False
목포지원,2022타경4732[1],D-5,전라남도 함평군 해보면 금덕리 산59-6,694만500원,694만500원,#신건,도로,239평,view 3,경매,False
전주지법,2023타경34055[1],D-5,전라북도 완주군 소양면 신원리 91-10,1301만5200원,1301만5200원,#신건#지분매각#농지취득자격증명,전,145평,view 3,경매,False
전주지법,2023타경34741[3],D-5,전라북도 무주군 안성면 죽천리 1274-2,453만6000원,453만6000원,#신건#지분매각#농지취득자격증명,전,77평,view 3,경매,False
인천지법,2023타경509488[1],D-5,"인천광역시 중구 영종진광장로 10, 3층309호 (중산동,오션파크나인)",1억3400만원,1억3400만원,#신건,숙박시설,7평,view 2,경매,False
충주지원,2022타경32275[3],D-5,충청북도 음성군 대소면 삼정리 401-2,1억9517만4000원,1억9517만4000원,#신건,답,938평,view 2,경매,False
통영지원,2022타경22083[1],D-5,경상남도 통영시 용남면 화삼리 995-1,8억8537만9000원,8억8537만9000원,#신건,묘지,698평,view 2,경매,False
통영지원,2022타경25693[1],D-5,경상남도 거제시 아주동 산43,11억6146만8000원,9억2917만4000원,#유찰1회#분묘기지권#맹지,임야,5577평,view 2,경매,False
목포지원,2022타경55501[1],D-5,전라남도 신안군 압해읍 학교리 494,4932만3000원,4932만3000원,#신건#농지취득자격증명,답,364평,view 2,경매,False
목포지원,2022타경55501[2],D-5,전라남도 신안군 압해읍 학교리 517,1억2550만1000원,1억2550만1000원,#신건#농지취득자격증명,답,926평,view 2,경매,False
충주지원,2022타경32275[5],D-5,충청북도 음성군 대소면 삼정리 392-2,1128만원,1128만원,#신건,답,57평,view 1,경매,False
충주지원,2022타경32275[2],D-5,충청북도 음성군 대소면 삼정리 394,2억9490만3000원,2억9490만3000원,#신건,답,1416평,view 0,경매,False
미정,진행중,시작 2023.09.20 10:00 ~,경기도 광주시 경안동 219-75 대지,3억8403만9000원,3억8543만4900원,#공유재산,대지,65평,view 51,공매,False
미정,진행중,시작 2023.09.20 16:00 ~,충청북도 청주시 청원구 내수읍 입상리 79-9 필름카메라자판기,-,90만원,#기타일반재산#유찰1회,기타상가,1평,view 11,공매,True
미정,진행중,시작 2023.09.20 14:00 ~,충청북도 청주시 청원구 내수읍 입상리 79-9 여객청사 무인셀프스튜디오,-,420만9180원,#기타일반재산,기타상가,5평,view 1,공매,True
미정,진행중,시작 2023.09.20 15:00 ~,충청북도 청주시 청원구 내수읍 입상리 79-9 여객청사 안마의자 체험존,-,660만원,#기타일반재산#유찰1회,기타상가,14평,view 12,공매,True
천안지원,2021타경108437[1],D-2,"충청남도 천안시 동남구 중앙로 265-31, 101동 15층1508호 (신부동,청광플러스원아파트)",2억5400만원,2988만3000원,#유찰6회#재매각#선순위전세권,아파트,26평,view 2.7k,경매,False
수원지법,2022타경52098[1],D-2,"경기도 수원시 팔달구 권광로207번길 26, 6층601호 (인계동,아임홈)",1억2700만원,2134만5000원,#유찰5회#재매각#선순위임차인,다세대,5평,view 1.5k,경매,False
수원지법,2023타경1301[1],D-2,"경기도 용인시 기흥구 흥덕2로117번길 14, 606동 7층704호 (영덕동,광교레이크스위첸)",6억9100만원,4억8370만원,#유찰1회,아파트,26평,view 1.3k,경매,False
수원지법,2023타경1943[1],D-2,"경기도 화성시 병점서로 8, 106동 2층201호 (병점동,남수원두산아파트)",3억1700만원,2억2190만원,#유찰1회,아파트,26평,view 768,경매,False
수원지법,2022타경76001[1],D-2,"경기도 용인시 기흥구 죽전로 20, 19층104동1901호 (보정동,죽전누리에뜰)",7억4500만원,5억2150만원,#유찰1회,아파트,31평,view 743,경매,False
수원지법,2023타경50723[1],D-2,"경기도 수원시 팔달구 아주로 17, 101동 3층312호 (우만동,삼성아파트)",3억2100만원,2억2470만원,#유찰1회,아파트,18평,view 695,경매,False
천안지원,2022타경100485[1],D-2,"충청남도 천안시 동남구 고재22길 32, 3층301호",5300만원,3710만원,#유찰7회#선순위임차인#임차권등기,다세대,14평,view 691,경매,False
천안지원,2022타경104753[1],D-2,"충청남도 아산시 청운로146번길 15, 나동 4층402호",6200만원,1042만원,#유찰5회#선순위임차인#임차권등기,다세대,19평,view 549,경매,False
수원지법,2022타경10476[1],D-2,"경기도 수원시 권선구 세화로168번길 15, 117동 5층504호 (서둔동,센트라우스)",6억원,4억2000만원,#유찰1회#선순위임차인,아파트,26평,view 527,경매,False
천안지원,2021타경109805[1],D-2,충청남도 천안시 동남구 사직동 233-2 3층301호,5억2100만원,1억2509만2000원,#유찰4회,상가,124평,view 506,경매,False
수원지법,2022타경5375[1],D-2,경기도 화성시 양감면 신왕리 865-4,2억890만8000원,7165만6000원,#유찰3회,임야,251평,view 467,경매,False
천안지원,2020타경3900[1],D-2,충청남도 천안시 동남구 병천면 가전7길 50-47,4억5385만1230원,2억2233만4000원,#유찰2회#재매각#토지지분#법정지상권#선순위가등기,단독주택,56평,view 406,경매,False
수원지법,2023타경51238[1],D-2,"경기도 수원시 장안구 이목로 24, 108동 11층1102호 (정자동,수원에스케이스카이뷰)",7억5100만원,5억2570만원,#유찰1회,아파트,26평,view 389,경매,False
천안지원,2023타경421[1],D-2,"충청남도 천안시 서북구 성정두정로 21, 5층504호",1억7100만원,8379만원,#유찰2회,아파트,13평,view 385,경매,False
수원지법,2022타경9995[1],D-2,"경기도 수원시 팔달구 화양로50번길 30, 124동 2층203호 (화서동,화서역 블루밍푸른숲아파트)",5억3400만원,3억7380만원,#유찰1회,아파트,18평,view 368,경매,False
수원지법,2022타경73712[1],D-2,"경기도 화성시 수노을1로 108, 307동 10층1004호 (새솔동,송산신도시대방노블랜드더센트럴3차)",9억4500만원,6억6150만원,#유찰1회,아파트,35평,view 368,경매,False
수원지법,2023타경513[1],D-2,"경기도 수원시 장안구 덕영대로407번길 95, 101동 2층202호 (율전동,성균관대역 서희스타힐스아파트1단지)",4억1000만원,2억8700만원,#유찰1회,아파트,26평,view 354,경매,False
수원지법,2022타경77998[1],D-2,"경기도 수원시 권선구 동수원로58번길 21, 103동 1층105호 (곡반정동,한솔아파트)",3억7000만원,2억5900만원,#유찰1회,아파트,26평,view 261,경매,False
수원지법,2022타경74159[1],D-2,"경기도 용인시 수지구 성복1로164번길 13, 201동 14층1402호 (성복동,버들치마을성복힐스테이트2차)",15억3000만원,10억7100만원,#유찰1회,아파트,59평,view 250,경매,False
수원지법,2023타경52569[1],D-2,"경기도 수원시 팔달구 세지로 186, 2층202호 (인계동,위더스빌)",2억7000만원,1억8900만원,#유찰1회#선순위임차인#위반건축물,다세대,21평,view 247,경매,False
수원지법,2023타경54572[1],D-2,"경기도 용인시 기흥구 서그내로53번길 27-26, 4층401호 (서천동,건우까사미3)",2억4200만원,1억6940만원,#유찰1회#선순위임차인,다세대,15평,view 241,경매,False
천안지원,2021타경101535[1],D-2,충청남도 천안시 동남구 병천면 가전리 257-46,3억3374만320원,1억6347만9000원,#유찰2회#재매각#토지지분#법정지상권#선순위가등기#선순위가처분,단독주택,31평,view 236,경매,False
천안지원,2020타경4651[1],D-2,충청남도 천안시 동남구 병천면 가전7길 50-54,4억3839만2340원,4억3802만2010원,#유찰2회#법정지상권,단독주택,83평,view 234,경매,False
수원지법,2023타경57946[1],D-2,"경기도 화성시 동탄중앙로 200, 씨동 7층702호 (반송동,메타폴리스)",8억4000만원,8억4000만원,#신건,아파트,34평,view 197,경매,False
수원지법,2022타경4280[1],D-2,경기도 화성시 팔탄면 매곡리 60-11 지하1층비101호,7억6400만원,3억7436만원,#유찰2회,상가,84평,view 169,경매,False
수원지법,2023타경60102[1],D-2,"경기도 수원시 팔달구 경수대로656번길 55-17, 에이동 지층비04호 (우만동,정인빌라)",2240만원,2240만원,#신건,다세대,10평,view 152,경매,False
수원지법,2023타경2496[1],D-2,"경기도 화성시 병점2로 103, 506동 7층703호 (병점동,안화동마을주공아파트)",3억1300만원,3억1300만원,#신건,아파트,26평,view 130,경매,False
천안지원,2022타경105923[1],D-2,충청남도 아산시 도고면 효자리 산19-1,1억9432만원,6665만2000원,#유찰3회#형식적경매,임야,1680평,view 130,경매,False
수원지법,2022타경76469[1],D-2,"경기도 화성시 향남읍 행정중앙1로 95, 1304동 2층204호 (향남시범살구꽃마을한일베라체아파트)",5억5000만원,3억8500만원,#유찰1회,아파트,36평,view 127,경매,False
수원지법,2023타경53975[1],D-2,"경기도 화성시 동탄문화센터로 61, 3층301호 (반송동,아시아프라자)",37억4600만원,37억4600만원,#신건,상가,316평,view 124,경매,False
수원지법,2023타경62672[1],D-2,"경기도 용인시 기흥구 신갈로 48, 7층701호 (신갈동,이레타운)",3억2800만원,3억2800만원,#신건,상가,55평,view 111,경매,False
천안지원,2023타경101119[1],D-2,충청남도 천안시 서북구 수레터1길 42,26억7579만4000원,18억546만4000원,#유찰2회#법정지상권,공장,400평,view 109,경매,False
수원지법,2023타경55148[1],D-2,"경기도 화성시 병점2로 35, 114동 9층901호 (병점동,주공아파트)",2억5000만원,2억5000만원,#신건,아파트,18평,view 107,경매,False
수원지법,2023타경51931[1],D-2,"경기도 용인시 처인구 포곡읍 포곡로141번길 37-1, 3층303호 (힐튼하임)",1억6200만원,1억1340만원,#유찰1회,다세대,15평,view 105,경매,False
천안지원,2023타경1080[2],D-2,충청남도 천안시 서북구 입장면 반월길 33,1억424만1600원,7296만9000원,#유찰1회,단독주택,5평,view 102,경매,False
수원지법,2022타경78632[1],D-2,"경기도 수원시 권선구 산업로 94 (고색동,주식회사쎄미시스코수원공장)",87억2042만4600원,61억429만7000원,#유찰1회,공장,845평,view 88,경매,False
수원지법,2023타경4850[1],D-2,"경기도 화성시 봉담읍 동화길 89, 10층1003호 (주공프라자)",2억800만원,2억800만원,#신건,상가,31평,view 80,경매,False
천안지원,2023타경63[1],D-2,충청남도 아산시 신창면 읍내리 203-5,13억336만3000원,6억3864만8000원,#유찰2회#유치권,임야,1896평,view 78,경매,False
천안지원,2022타경5979[4],D-2,충청남도 천안시 동남구 병천면 관성3길 150-28,4억4458만2500원,4억4458만2500원,#신건#유치권#농지취득자격증명,숙박시설,64평,view 72,경매,False
천안지원,2023타경1080[1],D-2,"충청남도 천안시 서북구 입장면 하장2길 9, 1층103호",2800만원,1960만원,#유찰1회#위반건축물,다세대,15평,view 72,경매,False
천안지원,2023타경889[1],D-2,충청남도 천안시 동남구 성남면 용원리 703,6억8343만2400원,3억3488만2000원,#유찰2회,대지,292평,view 69,경매,False
천안지원,2022타경100676[12],D-2,"충청남도 천안시 동남구 만남로 52, 12층1201호 (신부동,문타워)",11억5100만원,3억9479만3000원,#유찰3회#선순위임차인#형식적경매,상가,94평,view 65,경매,False
수원지법,2022타경8398[1],D-2,"경기도 용인시 수지구 동천로 325, 1동 2층202호 (동천동,이스트빌)",3억3000만원,2억3100만원,#유찰1회#선순위임차인,다세대,17평,view 62,경매,False
수원지법,2023타경247[1],D-2,경기도 수원시 권선구 호매실동 829-3,16억159만6000원,16억159만6000원,#신건,기타건물,84평,view 57,경매,False
천안지원,2022타경100676[5],D-2,"충청남도 천안시 동남구 만남로 52, 3층301호 (신부동,문타워)",14억2000만원,9억9400만원,#유찰3회#선순위전세권#형식적경매,상가,91평,view 57,경매,False
천안지원,2023타경1097[1],D-2,"충청남도 천안시 서북구 안터길 73, 이동 1층101호 (부대동,부대동자우림타운빌2차)",4억5600만원,3억1920만원,#유찰1회,연립,51평,view 57,경매,False
천안지원,2023타경100109[2],D-2,충청남도 천안시 동남구 광덕면 원덕리 621,2억5606만4000원,1억2547만2000원,#유찰2회#농지취득자격증명,전,895평,view 54,경매,False
천안지원,2023타경100109[1],D-2,충청남도 천안시 동남구 광덕면 원덕리 619-1,2억1074만4000원,1억326만5000원,#유찰2회#농지취득자격증명,답,951평,view 51,경매,False
천안지원,2023타경100109[3],D-2,충청남도 천안시 동남구 광덕면 원덕리 639,2억1239만원,1억407만1000원,#유찰2회#농지취득자격증명,답,959평,view 47,경매,False
천안지원,2023타경101829[1],D-2,"충청남도 천안시 서북구 두정상가8길 55, 3층302호 (두정동,아델리아)",2억6500만원,1억2985만원,#유찰2회#선순위임차인#임차권등기,오피스텔(사무),19평,view 46,경매,False
수원지법,2023타경4782[1],D-2,"경기도 용인시 처인구 지삼로590번길 29, 307동 12층1204호 (삼가동,용인행정타운두산위브3단지)",7억3200만원,7억3200만원,#신건,아파트,45평,view 34,경매,False
천안지원,2020타경9977[1],D-2,충청남도 천안시 동남구 병천면 가전리 257-39,10억7884만190원,7억4961만9000원,#유찰1회#지분매각#법정지상권#유치권,대지,1506평,view 34,경매,False
천안지원,2022타경5979[1],D-2,충청남도 천안시 동남구 병천면 관성3길 150-36,15억9229만3670원,15억9229만3670원,#신건#유치권,다가구,300평,view 34,경매,False
수원지법,2022타경75015[1],D-2,"경기도 용인시 처인구 양지면 남평로26번길 16-2, 103동 3층302호 (벨라포레)",2억100만원,1억4070만원,#유찰1회#선순위임차인,다세대,18평,view 33,경매,False
천안지원,2020타경2723[1],D-2,충청남도 천안시 동남구 병천면 가전리 257-68,4억4243만1920원,4억4239만1920원,#신건#토지지분#법정지상권#유치권,단독주택,60평,view 33,경매,False
